-111.05461	166.27037
-157.75693	128.24005
-80.45251	179.31903
-82.09262	-146.20985
-169.72934	-90.00746
-201.55072	18.43175
-201.33043	17.38102
-201.30383	17.37648
-64.61334	183.08686
-78.19305	-146.28893
-112.59537	-135.63808
-188.31352	-55.50935
-15.07594	-142.93251
-195.71599	-33.21965
-188.58212	-53.20421
-200.11356	17.93936
-108.67548	-136.05689
-114.83166	-133.11619
-77.34042	178.95672
-37.46899	185.97168
-195.25724	-27.46642
-195.25760	-27.46197
-37.43806	185.94940
-194.66387	51.21434
-157.03680	125.59634
-172.16567	104.80301
-198.18180	-8.84666
-93.03661	172.88471
-177.08724	95.86008
-124.45435	-126.44661
-62.86636	-146.19862
-193.70713	-30.48130
-32.92226	185.89876
-195.77351	40.87800
-177.32830	-69.95994
-180.95869	-62.97758
-52.25928	183.98821
-196.49162	31.32819
-83.71937	175.78438
-87.62757	174.26375
-91.83194	172.52459
-165.74718	-86.56857
-188.64139	65.90950
-192.06622	-31.10464
-192.87152	-26.64264
-154.05168	-99.62870
-154.03660	-99.62752
-144.60092	-108.28353
-144.59249	-108.29068
-115.66921	-128.43831
-84.16339	175.08966
-84.00296	175.13444
-84.10441	175.06722
-70.40111	-143.50338
-83.93732	175.12435
-84.30840	174.97803
-84.12592	175.04391
-136.67980	-114.51621
-84.01191	175.05397
-84.23811	174.95178
-151.93880	-100.68095
-84.12084	174.98464
-176.38180	-67.21625
-163.75127	-86.71884
-191.02464	-27.11179
-191.02602	-27.05707
-169.20696	103.67600
-84.92547	174.16733
-117.58136	156.90474
-190.58191	48.75274
-182.65468	-48.39616
-182.65252	-48.40155
-158.43430	117.58668
-64.09706	-142.59827
-163.12781	-83.02603
-190.62171	44.25313
-101.90938	165.43851
-188.56163	-26.83231
-188.56091	-26.83301
-96.81114	167.86089
-96.79387	167.86924
-192.71927	24.72662
-159.34519	115.19758
-192.76290	21.59607
-187.45209	-29.67085
-123.44760	-119.39899
-66.41952	-141.55969
-191.00062	-10.91039
-49.30933	182.80632
-43.67899	-143.31879
-192.29764	13.28717
-192.29717	13.29381
-192.23746	9.11184
-170.56406	96.48680
-187.11022	-27.36730
-184.84083	61.86448
-161.21824	111.05120
-111.32217	-125.42412
-107.69517	161.14775
-152.79799	122.04392
-123.35784	150.40719
-77.76957	174.97004
-131.35376	-111.55590
-190.50387	27.06887
-64.23366	-140.62769
-116.35705	-121.27079
-71.28541	176.91941
-152.38061	-90.39931
-184.36265	-28.04055
-184.36071	-28.04043
-173.91017	-55.79870
-177.12937	-48.42318
-110.96717	-122.96920
-125.45258	147.12148
-125.45285	147.11863
-189.06504	22.20148
-186.83473	42.53428
-114.16726	-120.69064
-182.60537	-29.38895
-85.53120	170.53518
-177.64088	72.81374
-177.58784	72.89137
-71.24304	175.91566
-71.23324	175.91459
-183.93120	-21.80095
-183.86181	-21.70440
-183.88802	-21.46458
-183.51692	-21.51679
-183.51427	-21.52420
-183.50512	-21.54656
-183.49459	-21.57748
-171.60997	86.02063
-176.39818	74.35096
-176.39916	74.34771
-184.13596	-16.34195
-165.27393	-66.16805
-76.35590	173.64502
-163.87225	-67.85288
-72.11418	175.07586
-185.32616	32.99768
-103.33601	160.26636
-137.35541	133.47955
-185.05803	33.61128
-176.43960	71.00372
-118.08294	-114.44383
-170.55276	-52.55143
-124.96851	-108.97915
-109.57751	-119.32258
-183.72671	37.42368
-166.01628	92.23777
-166.05997	92.10648
-165.08172	-60.53269
-68.13248	175.57116
-143.67181	-90.34813
-182.38639	-9.22449
-183.75733	29.10001
-183.73803	29.20065
-183.73958	29.15793
-183.71276	29.32502
-131.88281	-101.63614
-89.58770	166.69857
-55.52730	179.09708
-55.47844	179.08924
-55.47866	179.08752
-55.44091	179.08487
-72.35111	173.93236
-166.30761	90.13327
-108.56090	155.49845
-167.41422	-54.00854
-51.88349	-138.43342
-128.24122	139.88311
-128.25861	139.84870
-182.31891	34.25545
-146.72806	120.05719
-181.74271	36.88048
-181.74128	36.88114
-130.76804	136.90984
-178.81211	-16.94367
-169.26233	-46.01365
-104.13254	-119.15362
-156.40195	-69.59334
-181.61603	12.14382
-181.61421	12.13093
-181.61256	12.13277
-1.68129	183.17245
-137.15481	129.41065
-178.06201	-15.84700
-147.93019	-80.61610
-180.23018	-2.62024
-159.20833	-64.03108
-181.18556	14.98121
-163.35857	90.97314
-54.17745	-136.86814
-163.69664	-54.59816
-179.69870	0.36531
-177.41865	-13.85045
-66.57345	-133.62483
-180.12889	26.08461
-179.61562	2.53868
-125.30245	-102.38362
-174.78482	-23.68603
-84.89567	167.09966
-91.91366	163.46372
-147.94430	-77.17262
-147.94363	-77.16793
-176.72704	-10.32497
-175.92535	-14.08043
-57.07182	177.23164
-175.87304	-13.90632
-175.86793	-13.91118
-175.81533	-14.05872
-118.33795	-106.45004
-169.56890	71.66175
-159.89797	93.83311
-175.43046	50.29077
-117.20094	-106.97080
-178.58564	18.76665
-163.78785	-49.02830
-71.18980	-131.10026
-165.38805	81.16311
-170.96636	64.42353
-168.31693	72.19803
-145.56047	-77.24280
-176.75419	3.80593
-176.71267	4.11364
-168.88414	69.76162
-177.14594	10.63856
-170.08072	-28.93287
-170.08339	-28.24263
-170.07623	-28.23267
-69.95216	-130.53771
-158.99047	-54.74836
-109.21327	-110.60656
-161.74976	86.03863
-161.74415	85.97147
-126.22374	-96.83904
-174.22132	-7.80520
-126.22734	-96.72283
-176.06873	16.81204
-149.80392	106.90953
-171.22962	56.39046
-171.21896	56.41170
-171.21717	56.41746
-171.20752	56.43658
-161.44484	84.68043
-128.68459	132.84861
-175.40988	21.15458
-146.99433	-71.29037
-157.09405	93.25036
-173.11233	-2.22880
-165.11092	-34.46353
-173.36540	35.11938
-142.14166	-75.80800
-100.89888	154.82282
-157.33068	-50.72478
-153.75052	96.01567
-166.95033	-21.01519
-167.65688	57.73338
-112.90623	144.47672
-171.25725	12.51174
-148.65002	102.15251
-136.47710	-78.21455
-136.49377	-78.17932
-136.50937	-78.13765
-163.02094	-29.15459
-135.98725	-78.07119
-165.20276	60.85951
-129.79574	-84.78678
-61.44065	173.20225
-168.89793	6.92544
-133.95133	120.98727
-115.18139	-98.12825
-168.88289	12.85423
-123.64932	-89.66909
-157.13320	80.61379
-157.12338	80.60975
-157.11109	80.61063
-153.31672	89.21956
-50.32135	176.44097
-159.52242	-31.85727
-155.76001	-40.49099
-136.89655	115.42880
-162.73838	60.80370
-132.47848	-78.16917
-138.40069	113.12530
-131.41101	122.29312
-154.93171	82.62167
-164.39296	51.22804
-157.53748	-32.86144
-136.40736	115.29617
-34.10306	-135.35021
-108.20610	-101.00340
-152.90414	85.78086
-166.23151	24.01991
-164.86712	41.76726
-150.97452	-45.73035
-135.66512	115.10251
-80.15597	163.41315
-80.15034	163.37129
-48.00517	176.46329
-80.11809	163.33785
-80.10241	163.30380
-153.28386	82.51230
-85.86567	159.92394
-165.32721	18.49936
-153.22595	82.55529
-33.25401	179.92476
-88.59431	157.82925
-144.20404	99.56155
-164.35318	26.94954
-155.65430	-29.34682
-162.86060	43.19789
-92.63969	-110.17492
-159.42052	59.67562
-158.92142	56.24343
-152.16640	-33.09386
-152.15560	-33.08589
-152.14684	-33.08114
-98.59263	-104.04933
-151.61626	78.70039
-161.59356	31.39365
-52.40132	174.06832
-147.93164	-41.12938
-137.64109	-60.05912
-119.60170	-83.87687
-88.84244	155.81188
-160.22521	32.66714
-158.19069	-3.48020
-158.19055	-3.47858
-140.63576	99.60893
-134.31055	109.72724
-160.07620	24.80728
-160.05576	24.80134
-128.85405	117.29364
-12.18488	182.38179
-12.27542	182.37329
-128.75338	117.33388
-12.19745	182.37633
-104.19067	143.60249
-128.69322	117.19835
-128.64976	117.19423
-133.63191	109.86882
-131.49547	-66.33820
-46.63845	-129.66970
-149.47477	78.17724
-159.15977	21.17565
-42.42186	176.61574
-138.12648	-54.86721
-157.29294	0.92088
-85.82168	156.82793
-85.66312	156.92520
-85.53761	156.99319
-85.52011	156.96890
-85.62915	156.89664
-141.26154	95.42081
-84.94018	157.13938
-144.52606	-40.53351
-127.23662	-70.23162
-70.79861	164.97642
-39.78843	177.05669
-27.17228	179.99542
-27.16839	179.99499
-111.66479	-86.96498
-155.77143	39.46730
-56.89859	-124.56638
-139.22460	95.44704
-139.23063	95.43344
-151.47274	-13.52633
-92.80361	150.41982
-135.70374	-53.06011
-142.06240	88.15958
-152.24683	-6.12769
-144.28932	81.87565
-127.96471	112.69010
-113.98230	-81.99498
-138.90450	-43.37945
-76.37491	160.58083
-143.85707	81.01302
-91.10539	150.71286
-153.85508	31.63443
-152.12273	48.83313
-134.07173	-50.97389
-153.01220	28.24835
-147.71216	-15.57508
-147.71000	-15.57439
-153.00178	28.12076
-152.99821	28.17263
-56.29925	170.26542
-89.47616	151.12163
-152.24515	34.36104
-105.46909	-88.30324
-151.19712	5.57637
-151.19664	5.57826
-110.03988	132.21794
-88.25914	-103.18452
-128.28920	107.99573
-99.60468	-92.69281
-80.66896	156.47690
-78.88932	-109.08142
-121.33432	116.10567
-126.54159	107.83477
-114.29877	124.77695
-149.21413	22.89130
-114.22510	124.79146
-120.47840	116.39825
-53.63750	-122.55007
-148.75495	28.82230
-45.09230	-126.22493
-129.06263	-47.78655
-146.95515	32.07252
-146.86895	24.82812
-146.64578	23.35108
-146.64556	23.34538
-25.24961	179.06667
-104.66038	132.32869
-128.66395	97.17306
-143.40895	8.36874
-142.80207	50.48729
-142.80202	50.48742
-114.23455	119.85028
-110.37237	124.79846
-63.54500	-114.80443
-93.59121	142.37851
-129.26829	93.81116
-108.15979	127.05649
-110.32783	-71.84775
-136.01975	-19.71614
-142.27950	19.99312
-89.65378	144.81855
-139.90060	52.70434
-139.89856	52.70402
-115.65445	114.71665
-112.82581	118.63904
-134.47080	73.68985
-119.94984	106.59550
-131.88322	-24.91290
-113.64488	115.47530
-139.52608	36.02466
-137.69043	2.88791
-49.37410	-120.50960
-95.40865	-84.12195
-94.50371	-84.54200
-62.12559	162.79837
-114.54024	112.30592
-114.46791	112.41057
-136.57242	51.86857
-114.53699	111.49687
-114.53376	111.49343
-112.04144	114.97728
-92.24387	-85.50784
-114.14839	-55.68110
-110.40900	116.90748
-136.54581	41.98435
-134.70070	55.37551
-103.96755	-70.50893
-136.44663	25.53688
-4.10105	-137.02115
-31.10309	-128.18319
-74.93557	-101.04489
-133.99472	4.04049
